"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1786609446149562553","Sat May 04 04:11:00 +0000 2024","0","Jokowi menegaskan susunan kabinet pada pemerintahan Prabowo Subianto-Gibran Rakabuming Raka merupakan hak prerogatif keduanya sebagai Presiden dan Wakil Terpilih. https://t.co/JGY8X5CUzH","1786609446149562553","","","in","DKI Jakarta, Indonesia","0","0","0","https://twitter.com/voidotid/status/1786609446149562553","1186946650595418116","voidotid"
"1786608670572531784","Sat May 04 04:07:55 +0000 2024","1","Menteri PPN/Kepala Bappenas @Suharso_M mengatakan pihaknya sdah berkomunikasi dgn tim dari Presiden terpilih @prabowo - @gibran_tweet #BappenasAdalahKita #suharsomonoarfa https://t.co/5ulKaEDmM5 ____ #الهلال_التعاون CNN Elon Musk Al Jazeera #letsdance japan Piala Asia https://t.co/un0TdojVgS","1786608670572531784","https://pbs.twimg.com/media/GMtPHfzbgAAbpWQ.jpg","","in","Jakarta Capital Region, Indone","0","1","1","https://twitter.com/saskiadina7/status/1786608670572531784","1440314501023236109","saskiadina7"
"1786598472571117865","Sat May 04 03:27:23 +0000 2024","0","Presiden Jokowi angkat bicara terkait penyusunan kabinet Prabowo-Gibran. Jokowi menegaskan bahwa susunan Kabinet Pemerintahan Prabowo-Gibran adalah hak presiden terpilih. https://t.co/tNwz36W7zs https://t.co/4joD3UtNfE","1786598472571117865","https://pbs.twimg.com/media/GMtFt4maMAAhPY3.jpg","","in","Medan, Indonesia","0","0","0","https://twitter.com/tribunmedan/status/1786598472571117865","142305302","tribunmedan"
"1786594059932647450","Sat May 04 03:09:51 +0000 2024","0","KPU telah menetapkan Prabowo-Gibran Sebagai Presiden Terpilih 2024. https://t.co/rz106ZbFJ6","1786594059932647450","https://pbs.twimg.com/media/GMtBwzsaUAAmKG7.jpg","","in","","0","0","0","https://twitter.com/satriamuhd7/status/1786594059932647450","1697209121161003008","satriamuhd7"
"1786592975763787983","Sat May 04 03:05:33 +0000 2024","1","Wakil Presiden terpilih Gibran Rakabuming Raka menegaskan akan terus kerja kerja dan kerja usai dilantik. Prabowo-Gibran langsung menyiapkan program 100 hari ke depan. https://t.co/dFC3Jlphgb https://t.co/50L7z3on6l","1786592975763787983","https://pbs.twimg.com/media/GMtAlpCa0AAWFnH.jpg","","in","Medan, Indonesia","0","0","0","https://twitter.com/tribunmedan/status/1786592975763787983","142305302","tribunmedan"
"1786589417865715761","Sat May 04 02:51:25 +0000 2024","0","Menteri PPN/Kepala Bappenas @Suharso_M mengatakan pihaknya sdah berkomunikasi dgn tim dari Presiden terpilih @prabowo - @gibran_tweet #BappenasAdalahKita #suharsomonoarfa https://t.co/jZ3N8nRbVA Bidan Elkan Agnes Monica Pagiii Alfamart Jorji Marceng Fatherless Morningg Fadia https://t.co/jjk797WkxB","1786589417865715761","https://pbs.twimg.com/media/GMs9lssaQAAhY5J.jpg","","in","","0","1","0","https://twitter.com/R1isti/status/1786589417865715761","1489134924862922761","R1isti"
"1786585956424020166","Sat May 04 02:37:39 +0000 2024","1","Dengan baik masyarakat menerima keputusan KPU bahwa Prabowo dan Gibran terpilih sebagai Presiden dan Wakil Presiden. https://t.co/yi81kakdaY","1786585956424020166","https://pbs.twimg.com/media/GMs6c_BacAA-piw.jpg","","in","Bangka Belitung, Indonesia","0","0","0","https://twitter.com/Prabowo_fanss/status/1786585956424020166","1697138394546225152","Prabowo_fanss"
"1786585928825549114","Sat May 04 02:37:33 +0000 2024","1","Keputusan KPU bahwa Prabowo dan Gibran terpilih sebagai Presiden dan Wakil Presiden diterima dengan baik oleh masyarakat. https://t.co/gpBuz4WdYB","1786585928825549114","https://pbs.twimg.com/media/GMs6bgPbEAAHoUk.jpg","","in","Bangka Belitung, Indonesia","0","0","0","https://twitter.com/Prabowo_fanss/status/1786585928825549114","1697138394546225152","Prabowo_fanss"
"1786585895870812263","Sat May 04 02:37:25 +0000 2024","1","Masyarakat menerima dengan baik keputusan KPU bahwa Prabowo dan Gibran terpilih sebagai Presiden dan Wakil Presiden. https://t.co/9rHCAydw6z","1786585895870812263","https://pbs.twimg.com/media/GMs6Zg-a8AAuYC2.jpg","","in","Bangka Belitung, Indonesia","0","0","0","https://twitter.com/Prabowo_fanss/status/1786585895870812263","1697138394546225152","Prabowo_fanss"
"1786580046423138322","Sat May 04 02:14:10 +0000 2024","0","Semua elemen masyarakat mendukung Presiden dan Wakil Presiden terpilih Prabowo - Gibran untuk membangun Indonesia. #PemiluDamai2024 #DukungKeputusanMK https://t.co/BoZQQxDAbc","1786580046423138322","https://pbs.twimg.com/media/GMs1FVGawAApQpE.jpg","","in","Donggala, Sulawesi Tengah","0","0","0","https://twitter.com/sonijarot/status/1786580046423138322","1564881543511740416","sonijarot"
"1786573677838131246","Sat May 04 01:48:52 +0000 2024","66","Dengar2 isu yg tersebar katanya pimpinan PKS akan berkunjung ke pak Prabowo presiden terpilih. Namun diarahkan bertemu Gibran Wapres terpilih. Benarkah der Kader PKS? Jika benar istimewa memang PKS. Kalau PKB dikunjungi PKS mengunjungi. Apa perasaan kalian der kader? https://t.co/jwDeNDWBYO","1786573677838131246","https://pbs.twimg.com/media/GMsvSlzbMAANay2.jpg","","in","Kota Surabaya, Jawa Timur","5","53","22","https://twitter.com/ferrykoto/status/1786573677838131246","24893875","ferrykoto"
"1786296038695010708","Sat May 04 01:33:20 +0000 2024","0","@Metro_TV Ga uros ama omon2 si gibran ini saya lebih respect ke prabowo sbg presiden terpilih meski saya tidak memilih beliau..","1786569769644405095","","Metro_TV","in","Indonesia","0","0","0","https://twitter.com/kolaidub/status/1786569769644405095","1771545587189727232","kolaidub"
"1786553831503040957","Sat May 04 00:30:00 +0000 2024","0","Gugatan Ke PTUN Tidak Akan Menunda Pelantikan Prabowo - Gibran Sebagai Presiden Dan Wapres Terpilih. Jepang STOP SOK GANTENG Negara Lucu Marselino Bidan KIPK https://t.co/tsfgFdnSiK","1786553831503040957","https://pbs.twimg.com/ext_tw_video_thumb/1786553797306880000/pu/img/0wMjbXHCyGNNSrh-.jpg","","in","","0","0","1","https://twitter.com/yunizaakifaah/status/1786553831503040957","1751085625120530432","yunizaakifaah"
"1786550664279236923","Sat May 04 00:17:25 +0000 2024","1","Gugatan Ke PTUN Tidak Akan Menunda Pelantikan Prabowo - Gibran Sebagai Presiden Dan Wapres Terpilih. Jepang STOP SOK GANTENG Negara Lucu Agnes Monica Nathan Bidan https://t.co/Guz66ysojw","1786550664279236923","https://pbs.twimg.com/media/GMsaVvubQAAEHBv.jpg","","in","","0","0","1","https://twitter.com/masyitaarinra/status/1786550664279236923","1751794736246263808","masyitaarinra"
"1786320366589419729","Fri May 03 22:28:54 +0000 2024","0","@Kimberley_PS08 Presiden @prabowo &amp; Wapres @gibran_tweet bau kencur blm ckp umur terpilih di Pilpres curang 2024. Wis Ndak onok regane? Dihujat dan dibully oleh seluruh Rakyat Indonesia pd umumnya? Klaupun ada sanjungan utk mereka. Itu dtgnya dr para penjilat dan gerombolan penjahat demokrasi.","1786523354901754002","","Kimberley_PS08","in","","0","0","0","https://twitter.com/r_loet/status/1786523354901754002","1684983829852037120","r_loet"
"1786407604564250781","Fri May 03 14:48:59 +0000 2024","1","Prabowo-Gibran secara sah ditetapkan oleh KPU sebagai Presiden-Wapres terpilih #PrabowoGibran #KeputusanMK #Pemilu2024 #Pilpres2024 https://t.co/2gMeJGkipV","1786407614991282589","https://pbs.twimg.com/media/GMqYFUKbkAAGPYg.jpg","SantaiTerooos","in","DKI Jakarta","0","1","0","https://twitter.com/SantaiTerooos/status/1786407614991282589","2988797562","SantaiTerooos"
"1786404925729366480","Fri May 03 14:38:18 +0000 2024","0","Prabowo Subianto dan Gibran Rakabuming Raka telah ditetapkan sebagai Presiden dan Wakil Presiden terpilih 2024. Partai Buruh menyatakan siap mendukung program Prabowo dan Gibran. #prabowogibran https://t.co/ZVUVxULQV0","1786404925729366480","https://pbs.twimg.com/media/GMqVzqraoAAOUpS.jpg","","in","Jawa Tengah, Indonesia","0","0","0","https://twitter.com/kristinhapsari7/status/1786404925729366480","1640261697297326081","kristinhapsari7"
"1786397801489768884","Fri May 03 14:10:00 +0000 2024","0","Kementerian Perencanaan Pembangunan Nasional (PPN)/Badan Perencanaan Pembangunan Nasional (Bappenas) mengaku telah berkoordinasi dengan presiden terpilih Prabowo Subianto dan wakil presiden terpilih Gibran Rakabuming Raka. https://t.co/xiVLBOdGyg","1786397801489768884","","","in","Jakarta - Indonesia","0","1","0","https://twitter.com/mediaindonesia/status/1786397801489768884","68930552","mediaindonesia"
"1786380960105476359","Fri May 03 13:03:04 +0000 2024","0","Wakil Presiden terpilih Gibran Rakabuming Raka mengungkapkan akan melibatkan para senior termasuk Ketum PDIP Megawati Soekarnoputri untuk dimintai saran dalam pembentukan kabinetnya nanti bersama Prabowo Subianto. https://t.co/OQKZNQ3b8O https://t.co/RNqhdoGjS3","1786380960105476359","https://pbs.twimg.com/media/GMqAADtbUAAgZW0.jpg","","in","","0","0","0","https://twitter.com/tinusflip/status/1786380960105476359","704238913158782977","tinusflip"
"1786358585250951607","Fri May 03 11:34:10 +0000 2024","6","Tegaskan Tak Cawe-cawe Pembentukan Kabinet Prabowo-Gibran Jokowi: Hak Penuh Presiden Terpilih https://t.co/QPCcWSoggX #beritasatu #news #berita","1786358585250951607","","","in","Jakarta","2","9","0","https://twitter.com/Beritasatu/status/1786358585250951607","154102750","Beritasatu"
"1786280962751689013","Fri May 03 06:25:45 +0000 2024","0","Dukung Penetapan Prabowo Subianto dan Gibran Rakabuming Sebagai Presiden dan Wakil Presiden Terpilih Pemilu 2024 oleh KPU #dukungpemilu2024 #SukseskanPemilu2024 #Pemilu2024kondusif https://t.co/vcr8TdS3UH","1786280971282808847","https://pbs.twimg.com/media/GMolE3gboAAZUBY.jpg","romlahasana","in","Jambi, Indonesia","0","1","0","https://twitter.com/romlahasana/status/1786280971282808847","966951232416899073","romlahasana"
"1786203026321240491","Fri May 03 01:16:02 +0000 2024","1","Prabowo - Gibran Ditetapkan KPU Sebagai Presiden dan Wapres terpilih #Pemilu2024 #DukungPemilu2024 #Pilpres2024 https://t.co/0EVC0psHdW","1786203026321240491","https://pbs.twimg.com/media/GMneLoTasAABOXq.jpg","","in","","0","0","0","https://twitter.com/koncoarekk17/status/1786203026321240491","1583783310039416832","koncoarekk17"
"1786197504528417238","Fri May 03 00:54:05 +0000 2024","1","Prabowo-Gibran Presiden dan Wapres terpilih Erick : kemenangan seluruh rakyat https://t.co/Qfh0pyBxjZ","1786197504528417238","https://pbs.twimg.com/media/GMnZKeOboAAkpaN.jpg","","in","Moluccas, Indonesia","0","0","0","https://twitter.com/Yunita_Mahusiwa/status/1786197504528417238","1413614504273797124","Yunita_Mahusiwa"
"1786186828586139853","Fri May 03 00:11:57 +0000 2024","1","Prabowo Gibran presiden dan wakil presiden terpilih kemenangan seluruh rakyat https://t.co/rzee1YDKHt","1786186899742405016","https://pbs.twimg.com/media/GMnPg3maIAA0fbo.jpg","subang_damai","in","","0","1","0","https://twitter.com/subang_damai/status/1786186899742405016","1580810947874390016","subang_damai"
"1786186746486808604","Fri May 03 00:11:20 +0000 2024","0","Wakil Presiden terpilih Gibran Rakabuming Raka mengungkapkan akan melibatkan para senior untuk dimintai saran dalam pembentukan kabinetnya nanti bersama Prabowo Subianto. Tak terkecuali Ketum PDIP Megawati Soekarnoputri. https://t.co/swJPxtjlrn https://t.co/lyrvn7A9f0","1786186746486808604","https://pbs.twimg.com/media/GMnPYAUbcAAcWWb.jpg","","in","","0","0","0","https://twitter.com/tinusflip/status/1786186746486808604","704238913158782977","tinusflip"
"1786130148309225572","Thu May 02 20:26:26 +0000 2024","0","Prabowo-Gibran Presiden dan Wapres terpilih kemenangan seluruh rakyat indonesia https://t.co/ZLwRjtHw1j","1786130148309225572","https://pbs.twimg.com/media/GMmb5TtXYAID_q7.jpg","","in","","0","0","0","https://twitter.com/rider_rogue11/status/1786130148309225572","1726638560743444480","rider_rogue11"
"1786039746944532531","Thu May 02 14:27:13 +0000 2024","0"," ICMI sudah menyampaikan ucapan selmat kepada Presiden terpilih Pak Prabowo Subianto n jga Pak Wakil Presiden terpilih Pak Gibran Rakabuming Raka. https://t.co/nhhZd6Egq4","1786039746944532531","https://pbs.twimg.com/media/GMlJrv0aEAEEZiD.jpg","","in","","0","0","0","https://twitter.com/RindaZulfiani/status/1786039746944532531","1754103234158084096","RindaZulfiani"
"1786039675880427533","Thu May 02 14:26:56 +0000 2024","0"," ICMI sudah menyampaikan ucapan selmat kepada Presiden terpilih Pak Prabowo Subianto n jga Pak Wakil Presiden terpilih Pak Gibran Rakabuming Raka. https://t.co/x9L40qja8G","1786039675880427533","https://pbs.twimg.com/media/GMlJnn9a8AA3h8J.jpg","","in","","0","0","0","https://twitter.com/TiaraMelin1/status/1786039675880427533","1754052396588957696","TiaraMelin1"
"1786039634428084255","Thu May 02 14:26:46 +0000 2024","0"," ICMI sudah menyampaikan ucapan selamat kepada Presiden terpilih Pak Prabowo Subianto dan juga Pak Wakil Presiden terpilih Pak Gibran Rakabuming Raka. https://t.co/dFgbJfYnfK","1786039634428084255","https://pbs.twimg.com/media/GMlJlL3akAA1eSR.jpg","","in","","0","0","0","https://twitter.com/SaniaRatnasari/status/1786039634428084255","1754070868903477248","SaniaRatnasari"
"1786039570393653715","Thu May 02 14:26:31 +0000 2024","0"," ICMI sudah menyampaikan ucapan selamat kepada Presiden terpilih Pak Prabowo Subianto dan juga Pak Wakil Presiden terpilih Pak Gibran Rakabuming Raka. https://t.co/RIM04e9atb","1786039570393653715","https://pbs.twimg.com/media/GMlJhfiagAAA8s3.jpg","","in","","0","0","0","https://twitter.com/chafiaasandra/status/1786039570393653715","1755457932177891328","chafiaasandra"
"1786039540677034268","Thu May 02 14:26:24 +0000 2024","0"," ICMI sudah menyampaikan ucapan selmat kepada Presiden terpilih Pak Prabowo Subianto n jga Pak Wakil Presiden terpilih Pak Gibran Rakabuming Raka. https://t.co/v5dBvZ3Cui","1786039540677034268","https://pbs.twimg.com/media/GMlJfugaMAEMNO_.jpg","","in","","0","0","0","https://twitter.com/tiwiiiseptiana/status/1786039540677034268","1755252827029725184","tiwiiiseptiana"
"1786039476504154602","Thu May 02 14:26:08 +0000 2024","0"," ICMI sudah menyampaikan ucapan selamat kepada Presiden terpilih Pak Prabowo Subianto dan juga Pak Wakil Presiden terpilih Pak Gibran Rakabuming Raka. https://t.co/pTJMd3FStB","1786039476504154602","https://pbs.twimg.com/media/GMlJcAIa0AAdscc.jpg","","in","","0","0","0","https://twitter.com/devarararanii/status/1786039476504154602","1755078819671883776","devarararanii"
"1786039441909498366","Thu May 02 14:26:00 +0000 2024","0"," ICMI sudah menyampaikan ucapan selmat kepada Presiden terpilih Pak Prabowo Subianto n jga Pak Wakil Presiden terpilih Pak Gibran Rakabuming Raka. https://t.co/qxqCAK3rOJ","1786039441909498366","https://pbs.twimg.com/media/GMlJZ_XbEAAjsAN.jpg","","in","","0","0","0","https://twitter.com/indiraismayaa/status/1786039441909498366","1754904025877909504","indiraismayaa"
"1786039390739013773","Thu May 02 14:25:48 +0000 2024","0"," ICMI sudah menyampaikan ucapan selamat kepada Presiden terpilih Pak Prabowo Subianto dan juga Pak Wakil Presiden terpilih Pak Gibran Rakabuming Raka. https://t.co/eO15InYfV2","1786039390739013773","https://pbs.twimg.com/media/GMlJXCWbsAASHHH.jpg","","in","","0","0","0","https://twitter.com/azkaazhaari/status/1786039390739013773","1754897431060484096","azkaazhaari"
"1786039360107999684","Thu May 02 14:25:41 +0000 2024","0"," ICMI sudah menyampaikan ucapan selmat kepada Presiden terpilih Pak Prabowo Subianto n jga Pak Wakil Presiden terpilih Pak Gibran Rakabuming Raka. https://t.co/sxNkb6i9gu","1786039360107999684","https://pbs.twimg.com/media/GMlJVQdbUAAvYlU.jpg","","in","","0","0","0","https://twitter.com/rarashabilaa/status/1786039360107999684","1754779149523390464","rarashabilaa"
"1786039320920695213","Thu May 02 14:25:31 +0000 2024","0"," ICMI sudah menyampaikan ucapan selamat kepada Presiden terpilih Pak Prabowo Subianto dan juga Pak Wakil Presiden terpilih Pak Gibran Rakabuming Raka. https://t.co/aQOuDzvoZU","1786039320920695213","https://pbs.twimg.com/media/GMlJS9qbUAALjeO.jpg","","in","","0","0","0","https://twitter.com/tanisatalithaaa/status/1786039320920695213","1754421833687072768","tanisatalithaaa"
"1786039304428622138","Thu May 02 14:25:27 +0000 2024","0"," ICMI sudah menyampaikan ucapan selmat kepada Presiden terpilih Pak Prabowo Subianto n jga Pak Wakil Presiden terpilih Pak Gibran Rakabuming Raka. https://t.co/iB04IyHAsL","1786039304428622138","https://pbs.twimg.com/media/GMlJR91bYAAe-zD.jpg","","in","","0","0","0","https://twitter.com/jennieivanni/status/1786039304428622138","1754411261897625600","jennieivanni"
"1786039226901184674","Thu May 02 14:25:09 +0000 2024","0"," ICMI sudah menyampaikan ucapan selamat kepada Presiden terpilih Pak Prabowo Subianto dan juga Pak Wakil Presiden terpilih Pak Gibran Rakabuming Raka. https://t.co/A8sRi3sEHY","1786039226901184674","https://pbs.twimg.com/media/GMlJNfyaMAA0-wZ.jpg","","in","","0","0","0","https://twitter.com/hafshahsyarifh/status/1786039226901184674","1754184010132340736","hafshahsyarifh"
"1786039203702382742","Thu May 02 14:25:03 +0000 2024","0"," ICMI sudah menyampaikan ucapan selmat kepada Presiden terpilih Pak Prabowo Subianto n jga Pak Wakil Presiden terpilih Pak Gibran Rakabuming Raka. https://t.co/NGNobKzJeM","1786039203702382742","https://pbs.twimg.com/media/GMlJMJ0bIAA_1WQ.jpg","","in","","0","0","0","https://twitter.com/fionazeaa/status/1786039203702382742","1754181167694438400","fionazeaa"
"1786039139605078051","Thu May 02 14:24:48 +0000 2024","0"," ICMI sudah menyampaikan ucapan selmat kepada Presiden terpilih Pak Prabowo Subianto n jga Pak Wakil Presiden terpilih Pak Gibran Rakabuming Raka. https://t.co/tFTSC44VAd","1786039139605078051","https://pbs.twimg.com/media/GMlJIZub0AERWb7.jpg","","in","","0","0","0","https://twitter.com/hasan_bobi99/status/1786039139605078051","1754881123069431808","hasan_bobi99"
"1786039131094880594","Thu May 02 14:24:46 +0000 2024","0"," ICMI sudah menyampaikan ucapan selamat kepada Presiden terpilih Pak Prabowo Subianto dan juga Pak Wakil Presiden terpilih Pak Gibran Rakabuming Raka. https://t.co/oWcGTOa3D4","1786039131094880594","https://pbs.twimg.com/media/GMlJH5YbsAAKyQp.jpg","","in","","0","0","0","https://twitter.com/AgusAntoni11_/status/1786039131094880594","1754924673618608128","AgusAntoni11_"
"1786039048651620448","Thu May 02 14:24:26 +0000 2024","0"," ICMI sudah menyampaikan ucapan selamat kepada Presiden terpilih Pak Prabowo Subianto dan juga Pak Wakil Presiden terpilih Pak Gibran Rakabuming Raka. https://t.co/FXL7g0pSRd","1786039048651620448","https://pbs.twimg.com/media/GMlJDHoaAAE-BXR.jpg","","in","","0","0","0","https://twitter.com/KurniawanRhe/status/1786039048651620448","1754505604729856000","KurniawanRhe"
"1786039034034438405","Thu May 02 14:24:23 +0000 2024","0"," ICMI sudah menyampaikan ucapan selmat kepada Presiden terpilih Pak Prabowo Subianto n jga Pak Wakil Presiden terpilih Pak Gibran Rakabuming Raka. https://t.co/k5i6RPod2v","1786039034034438405","https://pbs.twimg.com/media/GMlJCN6a4AAGGHU.jpg","","in","","0","0","0","https://twitter.com/SAprisilyaFanny/status/1786039034034438405","1754502011519983617","SAprisilyaFanny"
"1786038760364474387","Thu May 02 14:23:18 +0000 2024","0"," ICMI sudah menyampaikan ucapan selamat kepada Presiden terpilih Pak Prabowo Subianto dan juga Pak Wakil Presiden terpilih Pak Gibran Rakabuming Raka. https://t.co/EG8QsO80XB","1786038760364474387","https://pbs.twimg.com/media/GMlIyUhbYAA-KeI.jpg","","in","Semarang, Jawa Tengah","0","0","0","https://twitter.com/BellaKsma/status/1786038760364474387","1754227467404169217","BellaKsma"
"1786038726533243344","Thu May 02 14:23:10 +0000 2024","0"," ICMI sudah menyampaikan ucapan selmat kepada Presiden terpilih Pak Prabowo Subianto n jga Pak Wakil Presiden terpilih Pak Gibran Rakabuming Raka. https://t.co/tCG8kJf1iU","1786038726533243344","https://pbs.twimg.com/media/GMlIwYWbcAEIdJ8.jpg","","in","Jakarta","0","0","0","https://twitter.com/SalsaZhra12/status/1786038726533243344","1754225744333692928","SalsaZhra12"
"1786038518218911915","Thu May 02 14:22:20 +0000 2024","0"," ICMI sudah menyampaikan ucapan selamat kepada Presiden terpilih Pak Prabowo Subianto dan juga Pak Wakil Presiden terpilih Pak Gibran Rakabuming Raka. https://t.co/p1VCiF2O6T","1786038518218911915","https://pbs.twimg.com/media/GMlIkM9bEAApXtQ.jpg","","in","Tangerang, Indonesia","0","0","0","https://twitter.com/safira_nia9/status/1786038518218911915","1754177377775845376","safira_nia9"
"1786038500330217771","Thu May 02 14:22:16 +0000 2024","0"," ICMI sudah menyampaikan ucapan selmat kepada Presiden terpilih Pak Prabowo Subianto n jga Pak Wakil Presiden terpilih Pak Gibran Rakabuming Raka. https://t.co/TaiQ1nZ83N","1786038500330217771","https://pbs.twimg.com/media/GMlIjNAbIAAB-Ys.jpg","","in","Malang","0","0","0","https://twitter.com/DimasMaral61/status/1786038500330217771","1748000810909499392","DimasMaral61"
"1786038362853593283","Thu May 02 14:21:43 +0000 2024","0"," ICMI sudah menyampaikan ucapan selamat kepada Presiden terpilih Pak Prabowo Subianto dan juga Pak Wakil Presiden terpilih Pak Gibran Rakabuming Raka. https://t.co/6xz5iorzvW","1786038362853593283","https://pbs.twimg.com/media/GMlIbNAbkAAoCpq.jpg","","in","","0","0","0","https://twitter.com/BellaAlifi10/status/1786038362853593283","1747329787079901184","BellaAlifi10"
"1786038156418302357","Thu May 02 14:20:54 +0000 2024","0"," ICMI sudah menyampaikan ucapan selmat kepada Presiden terpilih Pak Prabowo Subianto n jga Pak Wakil Presiden terpilih Pak Gibran Rakabuming Raka. https://t.co/IqDqmXmVLW","1786038156418302357","https://pbs.twimg.com/media/GMlIPMwbQAAgyLq.jpg","","in","","0","0","0","https://twitter.com/VSantosoV/status/1786038156418302357","1744525419578314752","VSantosoV"
"1786038011681284383","Thu May 02 14:20:19 +0000 2024","0"," ICMI sudah menyampaikan ucapan selmat kepada Presiden terpilih Pak Prabowo Subianto n jga Pak Wakil Presiden terpilih Pak Gibran Rakabuming Raka. https://t.co/r2fLpQQbXL","1786038011681284383","https://pbs.twimg.com/media/GMlIGtGaMAAb_5m.jpg","","in","Makassar","0","0","0","https://twitter.com/CahyaAdtya6/status/1786038011681284383","1743989292995919872","CahyaAdtya6"
"1786038001916870974","Thu May 02 14:20:17 +0000 2024","0"," ICMI sudah menyampaikan ucapan selamat kepada Presiden terpilih Pak Prabowo Subianto dan juga Pak Wakil Presiden terpilih Pak Gibran Rakabuming Raka. https://t.co/yvidmhsu48","1786038001916870974","https://pbs.twimg.com/media/GMlIGMAaUAEX5Jx.jpg","","in","Madiun","0","0","0","https://twitter.com/lestaritaari3/status/1786038001916870974","1744006416791408640","lestaritaari3"
"1786037711499108473","Thu May 02 14:19:08 +0000 2024","1"," ICMI sudah menyampaikan ucapan selamat kepada Presiden terpilih Pak Prabowo Subianto dan juga Pak Wakil Presiden terpilih Pak Gibran Rakabuming Raka. https://t.co/VTzEWdIrdE","1786037711499108473","https://pbs.twimg.com/media/GMlH1Smb0AARBEF.jpg","","in","Malang","0","0","0","https://twitter.com/IkaAnggrini3/status/1786037711499108473","1743973662225776640","IkaAnggrini3"
"1786037654267875399","Thu May 02 14:18:54 +0000 2024","0"," ICMI sudah menyampaikan ucapan selmat kepada Presiden terpilih Pak Prabowo Subianto n jga Pak Wakil Presiden terpilih Pak Gibran Rakabuming Raka. https://t.co/LmTo9z1DmZ","1786037654267875399","https://pbs.twimg.com/media/GMlHx7VawAAYg-J.jpg","","in","Jakarta","0","0","0","https://twitter.com/PermataGisella9/status/1786037654267875399","1743964496891392000","PermataGisella9"
"1786037531362164913","Thu May 02 14:18:25 +0000 2024","0"," ICMI sudah menyampaikan ucapan selamat kepada Presiden terpilih Pak Prabowo Subianto dan juga Pak Wakil Presiden terpilih Pak Gibran Rakabuming Raka. https://t.co/qkGqNRiM07","1786037531362164913","https://pbs.twimg.com/media/GMlHqw7bMAAH6eY.jpg","","in","","0","0","0","https://twitter.com/MayaPutput_/status/1786037531362164913","1742999460052164608","MayaPutput_"
"1786037496658420100","Thu May 02 14:18:16 +0000 2024","0"," ICMI sudah menyampaikan ucapan selmat kepada Presiden terpilih Pak Prabowo Subianto n jga Pak Wakil Presiden terpilih Pak Gibran Rakabuming Raka. https://t.co/XlVYPty9o9","1786037496658420100","https://pbs.twimg.com/media/GMlHox3b0AAl3bH.jpg","","in","","0","0","0","https://twitter.com/8Yudhistira8/status/1786037496658420100","1743804029027942400","8Yudhistira8"
"1786037365334765771","Thu May 02 14:17:45 +0000 2024","0"," ICMI sudah menyampaikan ucapan selamat kepada Presiden terpilih Pak Prabowo Subianto dan juga Pak Wakil Presiden terpilih Pak Gibran Rakabuming Raka. https://t.co/UnK3NN9Y2D","1786037365334765771","https://pbs.twimg.com/media/GMlHhI3b0AAKIlS.jpg","","in","","0","0","0","https://twitter.com/cacaasv_/status/1786037365334765771","1753660298236686336","cacaasv_"
"1786037323517538309","Thu May 02 14:17:35 +0000 2024","0"," ICMI sudah menyampaikan ucapan selmat kepada Presiden terpilih Pak Prabowo Subianto n jga Pak Wakil Presiden terpilih Pak Gibran Rakabuming Raka. https://t.co/3lnx4gZAmY","1786037323517538309","https://pbs.twimg.com/media/GMlHerubQAASoFL.jpg","","in","","0","0","0","https://twitter.com/fikasypt12/status/1786037323517538309","1753633630793224192","fikasypt12"
"1786037225366671412","Thu May 02 14:17:12 +0000 2024","0"," ICMI sudah menyampaikan ucapan selamat kepada Presiden terpilih Pak Prabowo Subianto dan juga Pak Wakil Presiden terpilih Pak Gibran Rakabuming Raka. https://t.co/ewTtF28oOY","1786037225366671412","https://pbs.twimg.com/media/GMlHY_aakAAy9Ui.jpg","","in","","0","0","0","https://twitter.com/rginamwdh/status/1786037225366671412","1753604340382937088","rginamwdh"
"1786037096505127346","Thu May 02 14:16:41 +0000 2024","0"," ICMI sudah menyampaikan ucapan selmat kepada Presiden terpilih Pak Prabowo Subianto n jga Pak Wakil Presiden terpilih Pak Gibran Rakabuming Raka. https://t.co/fefRfhN1tb","1786037096505127346","https://pbs.twimg.com/media/GMlHRcTaUAA376w.jpg","","in","","0","0","0","https://twitter.com/AyuFitrianns/status/1786037096505127346","1753336024741367808","AyuFitrianns"
"1786036982751400087","Thu May 02 14:16:14 +0000 2024","0"," ICMI sudah menyampaikan ucapan selamat kepada Presiden terpilih Pak Prabowo Subianto dan juga Pak Wakil Presiden terpilih Pak Gibran Rakabuming Raka. https://t.co/0w1IerVz6w","1786036982751400087","https://pbs.twimg.com/media/GMlHK3KaMAADL5L.jpg","","in","","0","0","0","https://twitter.com/skanissa_/status/1786036982751400087","1752550217487204352","skanissa_"
"1786036936412688574","Thu May 02 14:16:03 +0000 2024","0"," ICMI sudah menyampaikan ucapan selmat kepada Presiden terpilih Pak Prabowo Subianto n jga Pak Wakil Presiden terpilih Pak Gibran Rakabuming Raka. https://t.co/ZpnLwPptYI","1786036936412688574","https://pbs.twimg.com/media/GMlHILBaMAA04fq.jpg","","in","","0","0","0","https://twitter.com/thersnatl/status/1786036936412688574","1752546141286416384","thersnatl"
